ID,Record,Subject,Test,Session,Rep,TestVer,Battery,BatVer,AresVer,Seed,Start_Date,Start_Time,Dur,Stim,Cor,Err,Imp,Lap,ITI,mRTC,mRTE,mRTA,sdRTC,sdRTE,sdRTA,medRTC,medRTE,medRTA,TPut,Stim1,Cor1,Err1,Imp1,Lap1,ITI1,mRTC1,mRTE1,mRTA1,sdRTC1,sdRTE1,sdRTA1,medRTC1,medRTE1,medRTA1,TPut1,Stim2,Cor2,Err2,Imp2,Lap2,ITI2,mRTC2,mRTE2,mRTA2,sdRTC2,sdRTE2,sdRTA2,medRTC2,medRTE2,medRTA2,TPut2,spare1,spare2,spare3,spare4,spare5,sparestring
75,782,C1G0002,Matching To Sample,80,0,1.23,ARES_JSC1,1,1.27,80,2020-10-11,08:40,134,10,9,1,0,0,11,1193,2730,1347,329,0,576,1035,2730,2730,40,5,5,0,0,0,7,1372,NA,1372,352,NA,352,1195,NA,NA,43,5,4,1,0,0,4,970,2730,1322,69,0,789,965,2730,2730,36,0,0,0,0,0,NA
76,788,C1G0002,Matching To Sample,81,0,1.23,ARES_JSC1,1,1.27,81,2020-10-11,12:55,135,10,10,0,0,0,11,1321,NA,1321,492,NA,492,1150,NA,NA,45,5,5,0,0,0,7,1504,NA,1504,610,NA,610,1230,NA,NA,39,5,5,0,0,0,4,1138,NA,1138,300,NA,300,1035,NA,NA,52,0,0,0,0,0,NA
77,797,C1G0002,Matching To Sample,82,0,1.23,ARES_JSC1,1,1.27,82,2020-10-11,19:04,134,10,9,1,0,0,11,1312,1700,1351,412,0,407,1105,1700,1700,39,5,5,0,0,0,7,1180,NA,1180,339,NA,339,1030,NA,NA,50,5,4,1,0,0,4,1477,1700,1522,483,0,430,1390,1700,1700,31,0,0,0,0,0,NA
78,803,C1G0002,Matching To Sample,83,0,1.23,ARES_JSC1,1,1.27,83,2020-10-12,07:07,136,10,10,0,0,0,11,1253,NA,1253,462,NA,462,1050,NA,NA,47,5,5,0,0,0,7,1092,NA,1092,334,NA,334,935,NA,NA,54,5,5,0,0,0,4,1414,NA,1414,552,NA,552,1160,NA,NA,42,0,0,0,0,0,NA
79,818,C1G0002,Matching To Sample,84,0,1.23,ARES_JSC1,1,1.27,84,2020-10-12,12:52,136,10,10,0,0,0,11,1414,NA,1414,460,NA,460,1425,NA,NA,42,5,5,0,0,0,7,1376,NA,1376,526,NA,526,1140,NA,NA,43,5,5,0,0,0,4,1452,NA,1452,444,NA,444,1305,NA,NA,41,0,0,0,0,0,NA
80,821,C1G0002,Matching To Sample,85,0,1.23,ARES_JSC1,1,1.27,85,2020-10-12,18:32,132,10,9,1,0,0,11,933,1480,988,271,0,309,830,1480,1480,54,5,5,0,0,0,7,986,NA,986,351,NA,351,800,NA,NA,60,5,4,1,0,0,4,867,1480,990,147,0,302,865,1480,1480,48,0,0,0,0,0,NA
81,833,C1G0002,Matching To Sample,86,0,1.23,ARES_JSC1,1,1.27,86,2020-10-13,07:27,130,10,9,1,0,0,11,946,1240,976,218,0,225,895,1240,1240,55,5,5,0,0,0,7,1002,NA,1002,194,NA,194,975,NA,NA,59,5,4,1,0,0,4,877,1240,950,255,0,274,815,1240,1240,50,0,0,0,0,0,NA
82,840,C1G0002,Matching To Sample,87,0,1.23,ARES_JSC1,1,1.27,87,2020-10-13,13:19,136,10,10,0,0,0,11,1414,NA,1414,698,NA,698,1180,NA,NA,42,5,5,0,0,0,7,1834,NA,1834,778,NA,778,1565,NA,NA,32,5,5,0,0,0,4,994,NA,994,226,NA,226,920,NA,NA,60,0,0,0,0,0,NA
83,849,C1G0002,Matching To Sample,88,0,1.23,ARES_JSC1,1,1.27,88,2020-10-13,19:00,140,10,9,1,0,0,11,1470,2080,1531,422,0,442,1265,2080,2080,35,5,4,1,0,0,7,1652,2080,1738,456,0,439,1680,2080,2080,27,5,5,0,0,0,4,1324,NA,1324,375,NA,375,1115,NA,NA,45,0,0,0,0,0,NA
84,855,C1G0002,Matching To Sample,89,0,1.23,ARES_JSC1,1,1.27,89,2020-10-14,07:20,137,10,10,0,0,0,11,1546,NA,1546,509,NA,509,1430,NA,NA,38,5,5,0,0,0,7,1298,NA,1298,465,NA,465,1135,NA,NA,46,5,5,0,0,0,4,1794,NA,1794,461,NA,461,1785,NA,NA,33,0,0,0,0,0,NA
85,864,C1G0002,Matching To Sample,90,0,1.23,ARES_JSC1,1,1.27,90,2020-10-14,13:04,132,10,10,0,0,0,11,1111,NA,1111,197,NA,197,1170,NA,NA,54,5,5,0,0,0,7,1128,NA,1128,223,NA,223,1075,NA,NA,53,5,5,0,0,0,4,1094,NA,1094,192,NA,192,1135,NA,NA,54,0,0,0,0,0,NA
86,876,C1G0002,Matching To Sample,91,0,1.23,ARES_JSC1,1,1.27,91,2020-10-14,19:04,136,10,10,0,0,0,11,1456,NA,1456,440,NA,440,1260,NA,NA,41,5,5,0,0,0,7,1518,NA,1518,403,NA,403,1420,NA,NA,39,5,5,0,0,0,4,1394,NA,1394,512,NA,512,1210,NA,NA,43,0,0,0,0,0,NA
87,885,C1G0002,Matching To Sample,92,0,1.23,ARES_JSC1,1,1.27,92,2020-10-15,07:42,137,10,10,0,0,0,11,1372,NA,1372,400,NA,400,1290,NA,NA,43,5,5,0,0,0,7,1468,NA,1468,535,NA,535,1165,NA,NA,40,5,5,0,0,0,4,1276,NA,1276,225,NA,225,1270,NA,NA,47,0,0,0,0,0,NA
88,894,C1G0002,Matching To Sample,93,0,1.23,ARES_JSC1,1,1.27,93,2020-10-15,12:30,135,10,8,2,0,0,11,1331,840,1233,493,56,482,1305,840,840,38,5,5,0,0,0,7,1048,NA,1048,330,NA,330,895,NA,NA,57,5,3,2,0,0,4,1803,840,1418,312,56,572,1625,840,840,25,0,0,0,0,0,NA
89,903,C1G0002,Matching To Sample,94,0,1.23,ARES_JSC1,1,1.27,94,2020-10-15,20:19,138,10,9,1,0,0,11,1578,2030,1624,374,0,381,1480,2030,2030,33,5,5,0,0,0,7,1502,NA,1502,276,NA,276,1415,NA,NA,39,5,4,1,0,0,4,1675,2030,1746,501,0,462,1705,2030,2030,27,0,0,0,0,0,NA
90,915,C1G0002,Matching To Sample,95,0,1.23,ARES_JSC1,1,1.27,95,2020-10-16,07:59,136,10,10,0,0,0,11,1329,NA,1329,482,NA,482,1185,NA,NA,45,5,5,0,0,0,7,1128,NA,1128,328,NA,328,990,NA,NA,53,5,5,0,0,0,4,1530,NA,1530,561,NA,561,1185,NA,NA,39,0,0,0,0,0,NA
91,921,C1G0002,Matching To Sample,96,0,1.23,ARES_JSC1,1,1.27,96,2020-10-16,12:46,134,10,8,2,0,0,11,1325,870,1234,466,70,454,1235,870,870,38,5,3,2,0,0,7,1516,870,1258,575,70,540,1310,870,870,28,5,5,0,0,0,4,1210,NA,1210,414,NA,414,1030,NA,NA,49,0,0,0,0,0,NA
92,927,C1G0002,Matching To Sample,97,0,1.23,ARES_JSC1,1,1.27,97,2020-10-16,19:34,137,10,9,1,0,0,11,1260,1860,1320,397,0,420,1145,1860,1860,40,5,4,1,0,0,7,1495,1860,1568,396,0,379,1490,1860,1860,30,5,5,0,0,0,4,1072,NA,1072,314,NA,314,900,NA,NA,55,0,0,0,0,0,NA
93,942,C1G0002,Matching To Sample,98,0,1.23,ARES_JSC1,1,1.27,98,2020-10-17,08:18,132,10,10,0,0,0,11,1149,NA,1149,368,NA,368,1070,NA,NA,52,5,5,0,0,0,7,1072,NA,1072,315,NA,315,980,NA,NA,55,5,5,0,0,0,4,1226,NA,1226,436,NA,436,1020,NA,NA,48,0,0,0,0,0,NA
94,948,C1G0002,Matching To Sample,99,0,1.23,ARES_JSC1,1,1.27,99,2020-10-17,12:30,136,10,10,0,0,0,11,1293,NA,1293,357,NA,357,1160,NA,NA,46,5,5,0,0,0,7,1154,NA,1154,379,NA,379,1015,NA,NA,51,5,5,0,0,0,4,1432,NA,1432,308,NA,308,1285,NA,NA,41,0,0,0,0,0,NA
95,952,C1G0002,Matching To Sample,100,0,1.23,ARES_JSC1,1,1.27,100,2020-10-17,18:52,140,10,9,1,0,0,11,1426,1090,1393,400,0,392,1405,1090,1090,38,5,4,1,0,0,7,1520,1090,1434,181,0,248,1470,1090,1090,33,5,5,0,0,0,4,1352,NA,1352,529,NA,529,1055,NA,NA,44,0,0,0,0,0,NA
96,961,C1G0002,Matching To Sample,101,0,1.23,ARES_JSC1,1,1.27,101,2020-10-18,07:05,135,10,9,1,0,0,11,1160,2300,1274,434,0,545,975,2300,2300,42,5,5,0,0,0,7,1012,NA,1012,181,NA,181,910,NA,NA,59,5,4,1,0,0,4,1345,2300,1536,614,0,682,1130,2300,2300,31,0,0,0,0,0,NA
97,973,C1G0002,Matching To Sample,102,0,1.23,ARES_JSC1,1,1.27,102,2020-10-18,14:00,134,10,10,0,0,0,11,1142,NA,1142,238,NA,238,1095,NA,NA,52,5,5,0,0,0,7,1112,NA,1112,162,NA,162,1095,NA,NA,53,5,5,0,0,0,4,1172,NA,1172,315,NA,315,995,NA,NA,51,0,0,0,0,0,NA
98,983,C1G0002,Matching To Sample,103,0,1.23,ARES_JSC1,1,1.27,103,2020-10-18,19:44,132,10,9,1,0,0,11,1005,1350,1040,440,0,429,810,1350,1350,51,5,4,1,0,0,7,1190,1350,1222,619,0,541,945,1350,1350,39,5,5,0,0,0,4,858,NA,858,196,NA,196,770,NA,NA,69,0,0,0,0,0,NA
99,989,C1G0002,Matching To Sample,104,0,1.23,ARES_JSC1,1,1.27,104,2020-10-19,07:37,133,10,10,0,0,0,11,1245,NA,1245,272,NA,272,1190,NA,NA,48,5,5,0,0,0,7,1260,NA,1260,286,NA,286,1155,NA,NA,47,5,5,0,0,0,4,1230,NA,1230,290,NA,290,1165,NA,NA,48,0,0,0,0,0,NA
100,998,C1G0002,Matching To Sample,105,0,1.23,ARES_JSC1,1,1.27,105,2020-10-19,13:02,134,10,10,0,0,0,11,1278,NA,1278,286,NA,286,1275,NA,NA,46,5,5,0,0,0,7,1300,NA,1300,341,NA,341,1210,NA,NA,46,5,5,0,0,0,4,1256,NA,1256,257,NA,257,1160,NA,NA,47,0,0,0,0,0,NA
101,1010,C1G0002,Matching To Sample,106,0,1.23,ARES_JSC1,1,1.27,106,2020-10-19,19:51,137,10,9,1,0,0,11,1474,1250,1452,412,0,395,1345,1250,1250,37,5,4,1,0,0,7,1555,1250,1494,448,0,411,1585,1250,1250,32,5,5,0,0,0,4,1410,NA,1410,422,NA,422,1130,NA,NA,42,0,0,0,0,0,NA
102,1016,C1G0002,Matching To Sample,107,0,1.23,ARES_JSC1,1,1.27,107,2020-10-20,09:27,137,10,7,3,0,0,11,1550,1270,1466,431,149,383,1375,1215,1215,28,5,4,1,0,0,7,1295,1380,1312,122,0,112,1260,1380,1380,36,5,3,2,0,0,4,1890,1215,1620,482,162,509,1615,1215,1215,22,0,0,0,0,0,NA
103,1028,C1G0002,Matching To Sample,108,0,1.23,ARES_JSC1,1,1.27,108,2020-10-20,13:13,134,10,9,1,0,0,11,1040,1890,1125,179,0,317,1030,1890,1890,48,5,5,0,0,0,7,966,NA,966,123,NA,123,920,NA,NA,62,5,4,1,0,0,4,1132,1890,1284,211,0,385,1100,1890,1890,37,0,0,0,0,0,NA
104,1031,C1G0002,Matching To Sample,109,0,1.23,ARES_JSC1,1,1.27,109,2020-10-20,18:44,135,10,9,1,0,0,11,1312,1680,1349,246,0,260,1275,1680,1680,40,5,4,1,0,0,7,1215,1680,1308,317,0,344,1130,1680,1680,36,5,5,0,0,0,4,1390,NA,1390,171,NA,171,1330,NA,NA,43,0,0,0,0,0,NA
105,1043,C1G0002,Matching To Sample,110,0,1.23,ARES_JSC1,1,1.27,110,2020-10-21,07:56,134,10,10,0,0,0,11,1210,NA,1210,307,NA,307,1135,NA,NA,49,5,5,0,0,0,7,1276,NA,1276,400,NA,400,1055,NA,NA,47,5,5,0,0,0,4,1144,NA,1144,203,NA,203,1055,NA,NA,52,0,0,0,0,0,NA
106,1055,C1G0002,Matching To Sample,111,0,1.23,ARES_JSC1,1,1.27,111,2020-10-21,12:24,136,10,9,1,0,0,11,1351,2200,1436,328,0,409,1190,2200,2200,37,5,4,1,0,0,7,1305,2200,1484,302,0,478,1190,2200,2200,32,5,5,0,0,0,4,1388,NA,1388,378,NA,378,1305,NA,NA,43,0,0,0,0,0,NA
107,1061,C1G0002,Matching To Sample,112,0,1.23,ARES_JSC1,1,1.27,112,2020-10-21,18:51,140,10,8,2,0,0,11,1688,1610,1673,668,311,599,1470,1610,1610,28,5,4,1,0,0,7,1237,1390,1268,254,0,230,1280,1390,1390,37,5,4,1,0,0,4,2140,1830,2078,659,0,587,2045,1830,1830,23,0,0,0,0,0,NA
108,1073,C1G0002,Matching To Sample,113,0,1.23,ARES_JSC1,1,1.27,113,2020-10-22,08:25,134,10,10,0,0,0,11,1113,NA,1113,358,NA,358,1000,NA,NA,53,5,5,0,0,0,7,1134,NA,1134,468,NA,468,890,NA,NA,52,5,5,0,0,0,4,1092,NA,1092,262,NA,262,990,NA,NA,54,0,0,0,0,0,NA
