ID,Record,Subject,Test,Session,Rep,TestVer,Battery,BatVer,AresVer,Seed,Start_Date,Start_Time,Dur,Stim,Cor,Err,Imp,Lap,ITI,mRTC,mRTE,mRTA,sdRTC,sdRTE,sdRTA,medRTC,medRTE,medRTA,TPut,Stim1,Cor1,Err1,Imp1,Lap1,ITI1,mRTC1,mRTE1,mRTA1,sdRTC1,sdRTE1,sdRTA1,medRTC1,medRTE1,medRTA1,TPut1,Stim2,Cor2,Err2,Imp2,Lap2,ITI2,mRTC2,mRTE2,mRTA2,sdRTC2,sdRTE2,sdRTA2,medRTC2,medRTE2,medRTA2,TPut2,spare1,spare2,spare3,spare4,spare5,sparestring
225,660,C1G0001,Running Memory,66,0,1.24,ARES_JSC1,1,1.27,66,10/5/2002,18:24,145,80,77,3,0,0,88,385,353,384,84,11,82,375,350,350,150,40,38,2,0,0,49,356,360,357,88,NA,86,335,360,360,159,40,39,1,0,0,39,414,340,412,70,0,70,395,340,340,141,0,0,0,0,0,NA
226,666,C1G0001,Running Memory,67,0,1.24,ARES_JSC1,1,1.27,67,10/6/2002,13:05,148,80,75,5,0,0,88,437,392,434,98,130,100,420,345,345,129,40,37,3,0,0,49,436,330,428,110,91,112,410,280,280,129,40,38,2,0,0,39,438,485,440,86,148,88,420,485,485,129,0,0,0,0,0,NA
227,675,C1G0001,Running Memory,68,0,1.24,ARES_JSC1,1,1.27,68,10/6/2002,16:08,146,80,76,4,0,0,88,408,397,407,102,145,103,370,350,350,139,40,38,2,0,0,49,427,315,421,121,49,121,390,315,315,135,40,38,2,0,0,39,389,480,394,74,183,80,365,480,480,144,0,0,0,0,0,NA
228,681,C1G0001,Running Memory,69,0,1.24,ARES_JSC1,1,1.27,69,10/6/2002,18:53,148,80,77,3,0,0,88,416,333,413,92,37,92,385,320,320,139,40,39,1,0,0,49,427,360,425,104,0,103,380,360,360,137,40,38,2,0,0,39,406,320,401,77,42,78,390,320,320,141,0,0,0,0,0,NA
229,696,C1G0001,Running Memory,70,0,1.24,ARES_JSC1,1,1.27,70,10/7/2002,9:43,149,80,78,2,0,0,88,430,530,432,84,254,89,420,530,530,135,40,39,1,0,0,49,418,350,416,80,0,80,405,350,350,140,40,39,1,0,0,39,441,710,448,87,0,96,430,710,710,130,0,0,0,0,0,NA
230,701,C1G0001,Running Memory,71,0,1.24,ARES_JSC1,1,1.27,71,10/7/2002,19:18,149,80,77,3,0,0,88,415,360,413,113,36,111,390,340,340,139,40,38,2,0,0,49,393,340,390,108,14,106,375,340,340,145,40,39,1,0,0,39,436,400,435,114,0,113,410,400,400,134,0,0,0,0,0,NA
231,712,C1G0001,Running Memory,72,0,1.24,ARES_JSC1,1,1.27,72,10/8/2002,7:54,149,80,78,2,0,0,87,405,260,402,96,14,97,390,260,260,145,40,39,1,0,0,48,386,270,383,88,0,88,380,270,270,152,40,39,1,0,0,39,425,250,420,101,0,103,400,250,250,139,0,0,0,0,0,NA
232,721,C1G0001,Running Memory,73,0,1.24,ARES_JSC1,1,1.27,73,10/8/2002,19:32,145,80,74,6,0,0,88,375,345,373,96,88,95,360,365,365,148,40,35,5,0,0,49,334,360,338,73,89,74,310,365,365,155,40,39,1,0,0,39,412,270,408,100,0,101,405,270,270,143,0,0,0,0,0,NA
233,724,C1G0001,Running Memory,74,0,1.24,ARES_JSC1,1,1.27,74,10/9/2002,7:23,151,80,77,3,0,0,88,429,483,431,112,236,117,410,350,350,133,40,37,3,0,0,49,417,483,422,137,236,143,370,350,350,131,40,40,0,0,0,39,439,NA,439,83,NA,83,425,NA,NA,136,0,0,0,0,0,NA
234,739,C1G0001,Running Memory,75,0,1.24,ARES_JSC1,1,1.27,75,10/9/2002,13:47,154,79,74,5,0,1,89,395,294,388,105,84,107,380,260,260,131,40,37,3,0,0,49,363,320,360,86,105,87,340,260,260,154,39,37,2,0,1,40,426,255,417,114,35,118,400,255,255,115,0,0,0,0,0,NA
235,748,C1G0001,Running Memory,76,0,1.24,ARES_JSC1,1,1.27,76,10/9/2002,21:02,145,80,76,4,0,0,88,388,302,384,87,38,87,365,310,310,148,40,39,1,0,0,49,375,320,374,83,0,82,350,320,320,156,40,37,3,0,0,39,402,296,394,90,45,91,390,275,275,140,0,0,0,0,0,NA
236,751,C1G0001,Running Memory,77,0,1.24,ARES_JSC1,1,1.27,77,10/10/2002,7:59,151,80,77,3,0,0,88,449,483,450,107,155,108,430,395,395,128,40,38,2,0,0,49,444,395,442,110,35,108,430,395,395,128,40,39,1,0,0,39,453,660,458,106,0,109,430,660,660,127,0,0,0,0,0,NA
237,765,C1G0001,Running Memory,78,0,1.24,ARES_JSC1,1,1.27,78,10/10/2002,12:43,144,79,76,3,0,1,89,415,436,416,97,100,96,400,385,385,127,40,40,0,0,0,49,424,NA,424,105,NA,105,420,NA,NA,141,39,36,3,0,1,40,405,436,407,87,100,87,395,385,385,114,0,0,0,0,0,NA
238,768,C1G0001,Running Memory,79,0,1.24,ARES_JSC1,1,1.27,79,10/10/2002,19:04,150,79,75,4,0,1,87,423,360,420,122,33,120,390,375,375,124,39,37,2,0,1,48,388,345,385,125,49,122,355,345,345,122,40,38,2,0,0,39,458,375,454,109,7,108,435,375,375,125,0,0,0,0,0,NA
239,777,C1G0001,Running Memory,80,0,1.24,ARES_JSC1,1,1.27,80,10/11/2002,7:41,151,80,78,2,0,0,90,429,405,429,95,21,93,420,405,405,136,40,38,2,0,0,50,440,405,438,99,21,97,430,405,405,130,40,40,0,0,0,40,419,NA,419,90,NA,90,400,NA,NA,142,0,0,0,0,0,NA
240,792,C1G0001,Running Memory,81,0,1.24,ARES_JSC1,1,1.27,81,10/11/2002,13:11,143,80,78,2,0,0,88,382,365,381,65,7,64,360,365,365,153,40,40,0,0,0,49,379,NA,379,63,NA,63,360,NA,NA,158,40,38,2,0,0,39,385,365,384,67,7,65,370,365,365,148,0,0,0,0,0,NA
241,795,C1G0001,Running Memory,82,0,1.24,ARES_JSC1,1,1.27,82,10/11/2002,18:51,148,80,77,3,0,0,88,406,450,408,99,105,99,385,400,400,141,40,39,1,0,0,49,408,550,412,114,0,114,380,550,550,141,40,38,2,0,0,39,404,400,404,84,84,82,390,400,400,141,0,0,0,0,0,NA
242,810,C1G0001,Running Memory,83,0,1.24,ARES_JSC1,1,1.27,83,10/12/2002,7:27,155,80,75,5,0,0,88,472,420,469,132,106,131,435,365,365,119,40,38,2,0,0,49,438,355,434,90,21,89,430,355,355,131,40,37,3,0,0,39,507,463,504,159,123,156,445,395,395,110,0,0,0,0,0,NA
243,813,C1G0001,Running Memory,84,0,1.24,ARES_JSC1,1,1.27,84,10/12/2002,12:36,152,80,78,2,0,0,88,387,375,387,76,49,75,370,375,375,150,40,39,1,0,0,49,370,410,371,76,0,76,340,410,410,157,40,39,1,0,0,39,405,340,403,72,0,72,380,340,340,144,0,0,0,0,0,NA
244,828,C1G0001,Running Memory,85,0,1.24,ARES_JSC1,1,1.27,85,10/12/2002,19:28,143,80,77,3,0,0,89,382,340,381,102,69,101,370,320,320,151,40,38,2,0,0,50,395,380,394,119,NA,116,380,380,380,144,40,39,1,0,0,39,370,260,368,83,0,84,365,260,260,158,0,0,0,0,0,NA
245,831,C1G0001,Running Memory,86,0,1.24,ARES_JSC1,1,1.27,86,10/13/2002,7:18,149,79,75,4,0,1,89,432,340,427,107,18,106,425,340,340,122,39,37,2,0,1,49,412,340,409,81,14,80,395,340,340,117,40,38,2,0,0,40,451,340,446,126,28,125,430,340,340,127,0,0,0,0,0,NA
246,838,C1G0001,Running Memory,87,0,1.24,ARES_JSC1,1,1.27,87,10/13/2002,12:43,146,80,76,4,0,0,90,406,330,402,108,76,107,390,340,340,141,40,39,1,0,0,50,424,410,424,128,0,127,415,410,410,137,40,37,3,0,0,40,387,303,381,78,66,79,390,275,275,145,0,0,0,0,0,NA
247,847,C1G0001,Running Memory,88,0,1.24,ARES_JSC1,1,1.27,88,10/13/2002,18:35,149,80,77,3,0,0,88,409,343,406,108,81,107,390,315,315,142,40,38,2,0,0,49,410,325,406,121,106,121,380,325,325,140,40,39,1,0,0,39,407,380,406,95,0,93,390,380,380,143,0,0,0,0,0,NA
248,862,C1G0001,Running Memory,89,0,1.24,ARES_JSC1,1,1.27,89,10/14/2002,7:39,147,80,76,4,0,0,88,415,405,415,89,133,90,390,360,360,137,40,38,2,0,0,49,443,475,445,99,176,101,420,475,475,128,40,38,2,0,0,39,387,335,385,68,49,67,370,335,335,148,0,0,0,0,0,NA
249,868,C1G0001,Running Memory,90,0,1.24,ARES_JSC1,1,1.27,90,10/14/2002,13:31,146,80,79,1,0,0,88,405,380,405,91,0,91,390,380,380,146,40,39,1,0,0,49,405,380,404,79,0,78,395,380,380,144,40,40,0,0,0,39,406,NA,406,103,NA,103,385,NA,NA,147,0,0,0,0,0,NA
250,880,C1G0001,Running Memory,91,0,1.24,ARES_JSC1,1,1.27,91,10/14/2002,19:14,144,80,76,4,0,0,88,407,345,404,98,36,97,385,340,340,140,40,38,2,0,0,49,383,315,380,89,7,88,355,315,315,149,40,38,2,0,0,39,431,375,429,103,21,101,410,375,375,132,0,0,0,0,0,NA
251,889,C1G0001,Running Memory,92,0,1.24,ARES_JSC1,1,1.27,92,10/15/2002,7:52,151,80,79,1,0,0,88,417,280,415,84,0,85,400,280,280,142,40,40,0,0,0,49,421,NA,421,78,NA,78,405,NA,NA,142,40,39,1,0,0,39,413,280,410,90,0,92,390,280,280,142,0,0,0,0,0,NA
252,892,C1G0001,Running Memory,93,0,1.24,ARES_JSC1,1,1.27,93,10/15/2002,12:25,147,80,77,3,0,0,88,393,383,392,95,25,93,360,370,370,146,40,39,1,0,0,49,386,360,385,96,0,95,350,360,360,151,40,38,2,0,0,39,400,395,400,94,21,92,370,395,395,142,0,0,0,0,0,NA
253,901,C1G0001,Running Memory,94,0,1.24,ARES_JSC1,1,1.27,94,10/15/2002,20:15,147,80,78,2,0,0,88,412,660,419,102,212,110,405,660,660,139,40,38,2,0,0,49,416,660,428,83,212,103,420,660,660,133,40,40,0,0,0,39,409,NA,409,118,NA,118,390,NA,NA,146,0,0,0,0,0,NA
254,910,C1G0001,Running Memory,95,0,1.24,ARES_JSC1,1,1.27,95,10/16/2002,7:43,147,80,77,3,0,0,88,413,376,412,84,35,83,390,360,360,140,40,39,1,0,0,49,413,410,413,88,0,86,390,410,410,141,40,38,2,0,0,39,414,360,411,81,28,80,390,360,360,138,0,0,0,0,0,NA
255,919,C1G0001,Running Memory,96,0,1.24,ARES_JSC1,1,1.27,96,10/16/2002,12:42,145,80,79,1,0,0,88,383,370,383,84,0,84,360,370,370,154,40,40,0,0,0,49,391,NA,391,84,NA,84,375,NA,NA,153,40,39,1,0,0,39,375,370,375,85,0,84,345,370,370,155,0,0,0,0,0,NA
256,934,C1G0001,Running Memory,97,0,1.24,ARES_JSC1,1,1.27,97,10/16/2002,20:24,141,80,76,4,0,0,88,383,377,383,107,55,105,370,365,365,148,40,38,2,0,0,49,371,395,372,100,77,99,350,395,395,153,40,38,2,0,0,39,395,360,394,114,42,111,385,360,360,144,0,0,0,0,0,NA
257,937,C1G0001,Running Memory,98,0,1.24,ARES_JSC1,1,1.27,98,10/17/2002,8:06,150,80,77,3,0,0,88,444,363,441,107,32,106,450,345,345,130,40,38,2,0,0,49,447,375,443,93,35,92,445,375,375,128,40,39,1,0,0,39,441,340,438,120,0,120,450,340,340,133,0,0,0,0,0,NA
258,946,C1G0001,Running Memory,99,0,1.24,ARES_JSC1,1,1.27,99,10/17/2002,12:23,147,80,76,4,0,0,88,430,355,427,104,74,104,410,350,350,133,40,38,2,0,0,49,435,315,429,92,63,94,425,315,315,132,40,38,2,0,0,39,426,395,425,117,77,115,390,395,395,134,0,0,0,0,0,NA
259,956,C1G0001,Running Memory,100,0,1.24,ARES_JSC1,1,1.27,100,10/17/2002,19:03,143,80,80,0,0,0,88,400,NA,400,121,NA,121,370,NA,NA,149,40,40,0,0,0,49,436,NA,436,142,NA,142,380,NA,NA,137,40,40,0,0,0,39,365,NA,365,82,NA,82,335,NA,NA,164,0,0,0,0,0,NA
260,968,C1G0001,Running Memory,101,0,1.24,ARES_JSC1,1,1.27,101,10/18/2002,7:31,151,80,78,2,0,0,88,428,360,426,100,56,99,410,360,360,137,40,38,2,0,0,49,391,360,389,90,56,89,355,360,360,146,40,40,0,0,0,39,463,NA,463,96,NA,96,445,NA,NA,129,0,0,0,0,0,NA
261,977,C1G0001,Running Memory,102,0,1.24,ARES_JSC1,1,1.27,102,10/18/2002,14:09,148,80,77,3,0,0,88,422,390,421,119,65,117,395,360,360,137,40,38,2,0,0,49,433,425,433,129,35,126,405,425,425,131,40,39,1,0,0,39,411,320,409,109,0,108,395,320,320,143,0,0,0,0,0,NA
262,980,C1G0001,Running Memory,103,0,1.24,ARES_JSC1,1,1.27,103,10/18/2002,19:00,145,80,78,2,0,0,88,441,310,437,98,NA,99,430,310,310,133,40,39,1,0,0,49,449,310,445,113,0,113,425,310,310,131,40,39,1,0,0,39,432,310,429,81,0,82,425,310,310,136,0,0,0,0,0,NA
263,987,C1G0001,Running Memory,104,0,1.24,ARES_JSC1,1,1.27,104,10/19/2002,7:31,152,80,77,3,0,0,88,466,416,464,89,51,89,450,395,395,124,40,38,2,0,0,49,462,445,461,86,21,84,455,445,445,123,40,39,1,0,0,39,471,360,468,93,0,94,450,360,360,124,0,0,0,0,0,NA
264,996,C1G0001,Running Memory,105,0,1.24,ARES_JSC1,1,1.27,105,10/19/2002,12:56,161,80,78,2,0,0,88,416,345,414,86,21,86,410,345,345,141,40,39,1,0,0,49,432,330,429,105,0,105,425,330,330,136,40,39,1,0,0,39,401,360,400,61,0,60,385,360,360,146,0,0,0,0,0,NA
265,1005,C1G0001,Running Memory,106,0,1.24,ARES_JSC1,1,1.27,106,10/19/2002,19:12,140,80,77,3,0,0,88,346,333,345,80,37,79,320,320,320,167,40,39,1,0,0,49,359,290,357,90,0,89,330,290,290,163,40,38,2,0,0,39,332,355,334,69,7,67,315,355,355,170,0,0,0,0,0,NA
266,1014,C1G0001,Running Memory,107,0,1.24,ARES_JSC1,1,1.27,107,10/20/2002,9:22,151,79,75,4,1,0,89,425,345,421,88,36,88,415,340,340,135,40,37,3,0,0,50,415,330,409,72,26,73,405,315,315,135,39,38,1,1,0,39,434,390,433,102,0,100,420,390,390,134,0,0,0,0,0,NA
267,1026,C1G0001,Running Memory,108,0,1.24,ARES_JSC1,1,1.27,108,10/20/2002,12:22,146,80,78,2,0,0,88,388,320,387,100,14,99,370,320,320,151,40,40,0,0,0,49,383,NA,383,110,NA,110,345,NA,NA,156,40,38,2,0,0,39,395,320,391,90,14,89,400,320,320,145,0,0,0,0,0,NA
268,1035,C1G0001,Running Memory,109,0,1.24,ARES_JSC1,1,1.27,109,10/20/2002,18:54,141,80,76,4,0,0,89,377,352,375,80,18,78,360,345,345,151,40,38,2,0,0,49,375,345,373,81,7,79,365,345,345,152,40,38,2,0,0,40,378,360,378,79,28,77,350,360,360,150,0,0,0,0,0,NA
269,1047,C1G0001,Running Memory,110,0,1.24,ARES_JSC1,1,1.27,110,10/21/2002,8:09,147,80,79,1,0,0,88,412,320,411,90,0,90,390,320,320,144,40,40,0,0,0,49,412,NA,412,86,NA,86,390,NA,NA,145,40,39,1,0,0,39,411,320,409,96,0,96,390,320,320,142,0,0,0,0,0,NA
270,1053,C1G0001,Running Memory,111,0,1.24,ARES_JSC1,1,1.27,111,10/21/2002,12:20,148,80,77,3,0,0,88,416,336,413,124,57,123,375,320,320,139,40,37,3,0,0,49,429,336,422,148,57,145,360,320,320,131,40,40,0,0,0,39,404,NA,404,98,NA,98,390,NA,NA,148,0,0,0,0,0,NA
271,1059,C1G0001,Running Memory,112,0,1.24,ARES_JSC1,1,1.27,112,10/21/2002,18:45,148,80,77,3,0,0,88,406,383,405,78,107,79,400,345,345,142,40,39,1,0,0,49,385,260,382,79,0,80,370,260,260,153,40,38,2,0,0,39,428,445,429,72,21,70,425,445,445,132,0,0,0,0,0,NA
272,1068,C1G0001,Running Memory,113,0,1.24,ARES_JSC1,1,1.27,113,10/22/2002,7:33,151,80,78,2,0,0,88,426,410,426,99,56,98,405,410,410,137,40,39,1,0,0,49,421,370,419,96,0,95,390,370,370,139,40,39,1,0,0,39,432,450,432,103,0,102,415,450,450,135,0,0,0,0,0,NA
273,1079,C1G0001,Running Memory,114,0,1.24,ARES_JSC1,1,1.27,114,10/22/2002,13:14,155,80,78,2,0,0,89,374,435,376,92,63,91,350,435,435,155,40,39,1,0,0,49,362,390,362,87,0,86,340,390,390,161,40,39,1,0,0,40,387,480,389,96,0,96,360,480,480,150,0,0,0,0,0,NA
274,1085,C1G0001,Running Memory,115,0,1.24,ARES_JSC1,1,1.27,115,10/22/2002,19:13,145,80,78,2,0,0,87,386,320,384,84,28,83,365,320,320,152,40,39,1,0,0,48,388,340,387,83,0,82,365,340,340,150,40,39,1,0,0,39,383,300,381,85,0,85,355,300,300,153,0,0,0,0,0,NA
275,1091,C1G0001,Running Memory,116,0,1.24,ARES_JSC1,1,1.27,116,10/23/2002,7:17,150,80,75,5,0,0,88,440,362,435,114,67,113,425,360,360,129,40,36,4,0,0,49,423,345,415,116,64,114,390,360,360,130,40,39,1,0,0,39,456,430,455,112,0,110,435,430,430,128,0,0,0,0,0,NA
276,1100,C1G0001,Running Memory,117,0,1.24,ARES_JSC1,1,1.27,117,10/23/2002,12:30,148,80,76,4,0,0,88,415,372,413,102,51,101,400,380,380,137,40,39,1,0,0,49,447,310,444,118,0,119,410,310,310,131,40,37,3,0,0,39,381,393,382,69,37,67,365,380,380,145,0,0,0,0,0,NA
277,1112,C1G0001,Running Memory,118,0,1.24,ARES_JSC1,1,1.27,118,10/23/2002,19:10,154,80,77,3,0,0,88,409,343,406,92,30,91,385,330,330,141,40,39,1,0,0,49,428,310,426,99,0,100,410,310,310,137,40,38,2,0,0,39,389,360,387,80,14,78,380,360,360,147,0,0,0,0,0,NA
278,1118,C1G0001,Running Memory,119,0,1.24,ARES_JSC1,1,1.27,119,10/24/2002,7:29,152,80,75,5,0,0,88,425,484,429,112,158,115,410,400,400,131,40,38,2,0,0,49,391,385,390,77,35,75,390,385,385,145,40,37,3,0,0,39,461,550,468,130,183,134,425,450,450,118,0,0,0,0,0,NA
279,1127,C1G0001,Running Memory,120,0,1.24,ARES_JSC1,1,1.27,120,10/24/2002,12:45,146,80,77,3,0,0,87,365,296,362,76,20,75,360,285,285,159,40,39,1,0,0,48,358,320,357,51,0,51,350,320,320,163,40,38,2,0,0,39,372,285,368,95,7,94,360,285,285,154,0,0,0,0,0,NA
280,1142,C1G0001,Running Memory,121,0,1.24,ARES_JSC1,1,1.27,121,10/24/2002,18:39,149,80,79,1,0,0,88,404,410,404,95,0,94,380,410,410,146,40,40,0,0,0,49,414,NA,414,95,NA,95,390,NA,NA,144,40,39,1,0,0,39,394,410,395,94,0,93,380,410,410,148,0,0,0,0,0,NA
281,1151,C1G0001,Running Memory,122,0,1.24,ARES_JSC1,1,1.27,122,10/25/2002,8:58,171,78,75,3,0,2,88,470,590,474,138,200,141,445,520,520,104,39,37,2,0,1,49,445,705,458,112,35,124,430,705,705,106,39,38,1,0,1,39,494,360,491,158,0,157,455,360,360,102,0,0,0,0,0,NA
282,1154,C1G0001,Running Memory,123,0,1.24,ARES_JSC1,1,1.27,123,10/25/2002,12:58,169,79,77,2,0,1,88,405,470,406,82,113,82,390,470,470,131,40,38,2,0,0,49,391,470,395,75,113,77,385,470,470,144,39,39,0,0,1,39,418,NA,418,87,NA,87,390,NA,NA,121,0,0,0,0,0,NA
283,1163,C1G0001,Running Memory,124,0,1.24,ARES_JSC1,1,1.27,124,10/25/2002,19:11,143,80,80,0,0,0,88,367,NA,367,84,NA,84,345,NA,NA,163,40,40,0,0,0,49,365,NA,365,80,NA,80,355,NA,NA,164,40,40,0,0,0,39,369,NA,369,89,NA,89,340,NA,NA,162,0,0,0,0,0,NA
284,1172,C1G0001,Running Memory,125,0,1.24,ARES_JSC1,1,1.27,125,10/26/2002,7:25,152,80,78,2,0,0,88,422,305,420,94,49,95,390,305,305,139,40,39,1,0,0,49,434,340,432,110,0,109,390,340,340,135,40,39,1,0,0,39,411,270,407,76,0,78,380,270,270,143,0,0,0,0,0,NA
285,1181,C1G0001,Running Memory,126,0,1.24,ARES_JSC1,1,1.27,126,10/26/2002,12:32,145,80,78,2,0,0,88,392,340,391,85,14,84,395,340,340,149,40,40,0,0,0,49,412,NA,412,84,NA,84,410,NA,NA,145,40,38,2,0,0,39,372,340,370,82,14,80,360,340,340,153,0,0,0,0,0,NA
286,1190,C1G0001,Running Memory,127,0,1.24,ARES_JSC1,1,1.27,127,10/26/2002,18:54,147,80,77,3,0,0,88,401,286,397,81,83,84,390,240,240,145,40,39,1,0,0,49,390,260,387,79,0,80,380,260,260,150,40,38,2,0,0,39,412,300,406,84,113,87,410,300,300,140,0,0,0,0,0,NA
287,1202,C1G0001,Running Memory,128,0,1.24,ARES_JSC1,1,1.27,128,10/27/2002,6:35,152,80,75,5,0,0,88,435,498,439,115,122,116,415,445,445,128,40,38,2,0,0,49,452,530,456,122,141,122,430,530,530,125,40,37,3,0,0,39,418,476,422,107,135,108,390,405,405,131,0,0,0,0,0,NA
288,1208,C1G0001,Running Memory,129,0,1.24,ARES_JSC1,1,1.27,129,10/27/2002,12:42,148,80,79,1,0,0,88,413,320,412,70,0,70,400,320,320,143,40,39,1,0,0,49,394,320,392,58,0,58,380,320,320,149,40,40,0,0,0,39,431,NA,431,76,NA,76,425,NA,NA,139,0,0,0,0,0,NA
289,1211,C1G0001,Running Memory,130,0,1.24,ARES_JSC1,1,1.27,130,10/27/2002,18:02,147,80,76,4,0,0,88,399,400,399,95,228,103,390,305,305,142,40,39,1,0,0,49,385,250,381,73,0,75,380,250,250,153,40,37,3,0,0,39,414,450,416,113,251,123,400,305,305,133,0,0,0,0,0,NA
290,1220,C1G0001,Running Memory,131,0,1.24,ARES_JSC1,1,1.27,131,10/28/2002,6:37,149,80,76,4,0,0,88,413,385,412,103,31,101,385,395,395,138,40,38,2,0,0,49,390,395,390,87,7,85,360,395,395,146,40,38,2,0,0,39,437,375,434,113,49,111,440,375,375,131,0,0,0,0,0,NA
291,1232,C1G0001,Running Memory,132,0,1.24,ARES_JSC1,1,1.27,132,10/28/2002,11:59,147,79,76,3,0,1,88,368,356,368,67,49,66,355,340,340,142,39,37,2,0,1,49,372,340,371,76,56,75,365,340,340,127,40,39,1,0,0,39,365,390,365,58,0,57,350,390,390,159,0,0,0,0,0,NA
292,1243,C1G0001,Running Memory,133,0,1.24,ARES_JSC1,1,1.27,133,10/28/2002,20:05,148,80,76,4,0,0,88,394,362,393,101,102,100,365,335,335,145,40,37,3,0,0,49,361,316,358,70,55,69,340,285,285,154,40,39,1,0,0,39,425,500,427,116,0,115,420,500,500,136,0,0,0,0,0,NA
293,1246,C1G0001,Running Memory,134,0,1.24,ARES_JSC1,1,1.27,134,10/29/2002,6:42,145,80,77,3,0,0,88,379,293,376,79,11,79,375,290,290,153,40,39,1,0,0,49,366,280,364,67,0,68,365,280,280,160,40,38,2,0,0,39,393,300,388,88,NA,88,385,300,300,146,0,0,0,0,0,NA
294,1258,C1G0001,Running Memory,135,0,1.24,ARES_JSC1,1,1.27,135,10/29/2002,11:38,148,80,76,4,0,0,88,385,440,388,82,87,83,370,445,445,146,40,38,2,0,0,49,358,430,361,72,113,74,350,430,430,157,40,38,2,0,0,39,412,450,414,83,98,83,415,450,450,137,0,0,0,0,0,NA
295,1264,C1G0001,Running Memory,136,0,1.24,ARES_JSC1,1,1.27,136,10/29/2002,17:52,156,80,75,5,0,0,87,406,396,405,97,240,108,390,295,295,138,40,37,3,0,0,48,404,310,397,116,36,114,380,295,295,139,40,38,2,0,0,39,407,525,413,76,417,103,405,525,525,137,0,0,0,0,0,NA
296,1272,C1G0001,Running Memory,137,0,1.24,ARES_JSC1,1,1.27,137,10/30/2002,6:19,154,80,76,4,0,0,88,405,525,411,103,191,110,385,520,520,138,40,39,1,0,0,49,366,350,366,77,0,76,350,350,350,159,40,37,3,0,0,39,445,583,456,111,185,121,425,520,520,121,0,0,0,0,0,NA
297,1281,C1G0001,Running Memory,138,0,1.24,ARES_JSC1,1,1.27,138,10/30/2002,11:51,142,80,76,4,0,0,88,378,307,375,93,20,92,360,310,310,152,40,37,3,0,0,49,366,306,362,82,25,80,355,295,295,153,40,39,1,0,0,39,389,310,387,102,0,101,350,310,310,150,0,0,0,0,0,NA
298,1293,C1G0001,Running Memory,139,0,1.24,ARES_JSC1,1,1.27,139,10/30/2002,18:48,147,80,78,2,0,0,88,436,365,434,88,49,87,420,365,365,134,40,39,1,0,0,49,427,330,425,104,0,104,395,330,330,137,40,39,1,0,0,39,445,400,444,67,0,67,430,400,400,131,0,0,0,0,0,NA
299,1299,C1G0001,Running Memory,140,0,1.24,ARES_JSC1,1,1.27,140,10/31/2002,8:24,151,79,75,4,0,1,88,475,485,475,111,136,111,455,500,500,110,40,39,1,0,0,49,489,410,487,114,0,114,470,410,410,119,39,36,3,0,1,39,459,510,463,107,156,109,430,460,460,102,0,0,0,0,0,NA
300,1308,C1G0001,Running Memory,141,0,1.24,ARES_JSC1,1,1.27,141,10/31/2002,13:24,148,80,74,6,0,0,89,420,426,421,97,129,99,410,365,365,131,40,35,5,0,0,50,399,384,397,85,85,84,385,340,340,132,40,39,1,0,0,39,439,640,444,104,0,107,425,640,640,131,0,0,0,0,0,NA
301,1320,C1G0001,Running Memory,142,0,1.24,ARES_JSC1,1,1.27,142,10/31/2002,18:28,148,80,74,6,0,0,88,402,460,406,111,178,116,380,410,410,136,40,35,5,0,0,49,376,460,387,78,199,101,355,360,360,135,40,39,1,0,0,39,424,460,425,130,0,129,395,460,460,137,0,0,0,0,0,NA
302,1332,C1G0001,Running Memory,143,0,1.24,ARES_JSC1,1,1.27,143,11/1/2002,8:02,150,80,76,4,0,0,88,393,412,394,108,159,109,360,390,390,144,40,39,1,0,0,49,389,310,387,108,0,107,360,310,310,150,40,37,3,0,0,39,397,446,401,108,176,112,365,365,365,138,0,0,0,0,0,NA
303,1335,C1G0001,Running Memory,144,0,1.24,ARES_JSC1,1,1.27,144,11/1/2002,11:32,151,80,78,2,0,0,88,458,435,457,122,35,121,435,435,435,127,40,39,1,0,0,49,467,410,465,111,0,110,455,410,410,125,40,39,1,0,0,39,449,460,450,133,0,131,420,460,460,130,0,0,0,0,0,NA
304,1346,C1G0001,Running Memory,145,0,1.24,ARES_JSC1,1,1.27,145,11/1/2002,18:49,150,80,76,4,0,0,88,398,347,396,92,5,90,380,350,350,143,40,38,2,0,0,49,391,345,389,70,7,69,390,345,345,146,40,38,2,0,0,39,406,350,403,110,NA,108,375,350,350,141,0,0,0,0,0,NA
305,1358,C1G0001,Running Memory,146,0,1.24,ARES_JSC1,1,1.27,146,11/2/2002,8:05,152,80,75,5,0,0,88,401,388,400,89,124,90,380,330,330,140,40,39,1,0,0,49,425,610,430,92,0,95,410,610,610,135,40,36,4,0,0,39,375,332,370,78,15,75,355,330,330,145,0,0,0,0,0,NA
306,1364,C1G0001,Running Memory,147,0,1.24,ARES_JSC1,1,1.27,147,11/2/2002,12:39,140,80,72,8,0,0,89,377,396,379,105,162,111,360,325,325,142,40,37,3,0,0,50,391,543,403,106,198,119,375,430,430,137,40,35,5,0,0,39,362,308,355,103,19,98,350,305,305,147,0,0,0,0,0,NA
